"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj_cost","","","","","","",""
"401",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,6582447.74824528,97962.3852783648,1437000,78000,0.00103797452384226,0.000137030577242248,6.63656254165331e-06,1.18806845383504e-05
"402",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,6582484.92848484,94058.9227434344,1371000,6000,0.00106459192012387,0.000137501054627443,5.07468751020362e-06,1.32328917580361e-05
"403",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6582818.68448394,97125.5525034404,1414000,0,0.001,0.00013121125960376,2.92773465338756e-05,1.28851181375234e-05
"404",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,6582837.40089986,97927.4614073343,1597000,0,0.00107843555568546,9.14425482106094e-05,7.95443697977895e-06,1.31081940659359e-05
"405",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6582973.5424496,96979.179850336,1462000,144000,0.000951549229666424,0.000132531134806499,6.52751824940676e-06,1.09703896979773e-05
"406",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,6583147.86787322,97928.5831368452,1633000,6000,0.00106078685936111,9.1441638230623e-05,9.39235654063725e-06,1.08752233822671e-05
"407",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6583192.7832561,96884.371791626,1618000,24000,0.000992129109370098,0.000130542145911452,6.4447848355533e-06,1.05989124291304e-05
"408",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,6583384.2402432,96984.961331712,1422000,96000,0.000967698816214653,0.000138383335044754,1.36842664129563e-05,1.18764692580415e-05
"409",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6583441.60238144,97967.3370507904,1566000,54000,0.00104728981039513,9.14460313500589e-05,8.99319273280508e-06,1.20374820072345e-05
"410",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,6583465.1629548,97948.2667803013,1616000,30000,0.00105404773125669,9.14433581154885e-05,8.4595392049496e-06,1.07694836015669e-05
"411",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,6583565.63634451,96872.28322437,1722000,48000,0.000983822584192402,8.55784487579339e-05,6.13133722272577e-06,9.48167458238971e-06
"412",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,6583726.64238144,97947.1450507904,1580000,24000,0.00107205453508972,9.14442679323004e-05,7.03296101385166e-06,1.30392733836187e-05
"413",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6583775.795536,98225.95602976,1242000,102000,0.00103073598997688,0.000138637771047503,2.50236678351235e-05,1.20389146498439e-05
"414",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,6583783.1574496,97978.082950336,1475000,0,0.00108156135085895,0.00013121054301486,9.98323968655366e-06,1.31993875702068e-05
"415",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,6583916.89209815,96980.487652679,1474000,72000,0.000975794735751971,0.000132529408279626,1.34322251268983e-05,1.17157441036563e-05
"416",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6583926.20507296,97217.361032847,1346000,48000,0.000983897688746761,0.000131229003004804,3.18253583793796e-05,1.21199745515791e-05
"417",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6584110.22230816,93080.1353179456,1390000,72000,0.000974733987551652,0.000137899018672522,5.91976613078263e-06,1.09473784687034e-05
"418",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,6584222.86179242,97855.3365213839,1648000,6000,0.00106207949219686,9.13893305539154e-05,5.0423919830295e-06,1.27993174007217e-05
"419",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6584448.92848484,98205.8667434344,1259000,30000,0.00105391244535943,0.000138645674905708,3.10465025927094e-05,1.29620103742575e-05
"420",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,6584463.40507296,96975.057032847,1514000,96000,0.000967698217502064,0.000130557445909108,6.91680671142432e-06,1.20992496838875e-05
"421",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,6584859.07671914,97891.8698885391,1527000,6000,0.00106326571580512,0.000136993815353703,7.88322382009455e-06,1.05650327228611e-05
"422",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,6584995.83198656,96970.584853423,1566000,72000,0.000975812688206121,0.000124704522887739,6.67260425930392e-06,1.19395017609031e-05
"423",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,6585053.40429504,97961.7679713664,1631000,6000,0.00106322057419186,8.46613511726852e-05,9.37242415300966e-06,1.31574674994097e-05
"424",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,6585071.27190274,96868.0552539817,1774000,0,0.001,8.34627689747258e-05,6.51874862451164e-06,1.06114830047397e-05
"425",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,6585330.38238144,97947.1450507904,1580000,54000,0.00104602141687448,9.14442679323004e-05,7.59371399372331e-06,1.20387266462347e-05
"426",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,6585347.28045442,98186.0803863039,1273000,78000,0.00103618405986464,0.000138653462742051,2.45645830329781e-05,1.21458735146504e-05
"427",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,6585355.83488758,97943.8465140828,1490000,0,0.00107833641256875,0.000137060499557861,9.39449593433716e-06,1.08764990940925e-05
"428",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,6585406.52978016,96976.366334799,1526000,24000,0.000991944533602203,0.000130557708407848,1.38295526513406e-05,1.28443630333208e-05
"429",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,6585580.95989582,97871.7542140279,1495000,30000,0.00105428410038553,0.000137987981347501,5.05152001645343e-06,1.27337344953848e-05
"430",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6585664.575536,98205.76402976,1256000,102000,0.00102946753307803,0.000138645715325323,2.3631170550976e-05,1.20401563057265e-05
"431",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,6585684.11809412,97962.4878793726,1440000,78000,0.00103798097763939,0.000137030436865328,6.7204908664595e-06,1.18249233227744e-05
"432",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6585765.04892571,97129.7804738286,1362000,120000,0.000959156263026653,0.000133319252136717,2.14772089651478e-05,1.07698375990633e-05
"433",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,6585797.72922176,97980.3031385216,1498000,30000,0.00105531689801186,0.00013220218409745,9.85774009776104e-06,1.07671581039817e-05
"434",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6585963.8,89147.936,1274000,24000,0.000991240088833913,0.000141756892722676,6.2775769031826e-06,1.11436989410501e-05
"435",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,6585966.59730816,97983.6784179456,1459000,54000,0.00104721251629599,0.00013700600185971,1.04309327700958e-05,9.80681903091761e-06
"436",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,6586095.00238144,93062.6970507904,1510000,72000,0.000974766729542295,8.88973609986097e-05,4.85897935118145e-06,1.23572889002597e-05
"437",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,6586178.79249176,96959.8637833883,1706000,48000,0.00098385492568279,8.35257711809259e-05,9.0950767169666e-06,9.84646025981846e-06
"438",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6586248.31501744,97963.5085665504,1473000,24000,0.00107195473183823,0.000137033592553256,8.47284616717946e-06,1.0807938547973e-05
"439",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,6586539.88892571,97887.4764738286,1530000,6000,0.0010633380308017,0.000132318745559216,6.44330445158457e-06,1.27996547800211e-05
"440",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,6586701.51590364,97948.3694939757,1619000,30000,0.00105405417621686,9.14433670884212e-05,8.54356989096632e-06,1.0713654273302e-05
"441",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,6586744.53442842,97871.7000371439,1541000,6000,0.001062001029297,0.000137021429417243,6.4839738080996e-06,1.05659735058617e-05
"442",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6586878.595536,98205.76402976,1256000,0,0.0010798167406714,0.000138645715325323,3.1928923108077e-05,1.32166431763442e-05
"443",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,6586910.13533028,97947.2477644648,1583000,24000,0.00107206284883439,9.14442769043817e-05,7.15301152375265e-06,1.29462285863414e-05
"444",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,6586938.86200432,97941.5981199712,1645000,6000,0.00106195678095753,8.46781683101375e-05,7.97447942748236e-06,1.3158941490631e-05
"445",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,6587006.24765626,97870.5767489583,1505000,0,0.00108000224632294,0.000137018411138091,5.05424317822509e-06,1.28405935399828e-05
"446",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,6587058.98096802,97939.3042068799,1493000,0,0.00107842607127498,0.000132212223669375,7.95048843997848e-06,1.31094840492725e-05
"447",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,6587130.755536,97983.65202976,1410000,78000,0.00103927656012282,0.000137991447786304,9.23221972785225e-06,1.2198410533612e-05
"448",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,6587206.25371914,96892.9667885391,1514000,96000,0.000967858037017769,0.000138375203930954,5.86310994823718e-06,1.05331159968367e-05
"449",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6587270.68448394,97125.5525034404,1414000,72000,0.000975289715856031,0.00013121125960376,2.18642612906848e-05,1.18967067717646e-05
"450",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,6587369.21414018,97940.4274950655,1529000,6000,0.00106077950814409,0.000132215294953145,9.39023324801612e-06,1.08736848073715e-05
"451",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,6587459.21474126,97855.4392350583,1651000,6000,0.00106208593484709,9.13893395920793e-05,5.12650605716669e-06,1.27434329224757e-05
"452",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6587663.1824496,97979.179850336,1462000,54000,0.00104728409444869,0.000132199113913324,8.98912024498205e-06,1.2038900883152e-05
"453",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,6587686.50922176,97960.1111385216,1512000,30000,0.00105405032695806,0.000132208821763473,8.45862479951338e-06,1.07681407330877e-05
"454",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6587852.05501744,97963.5085665504,1473000,54000,0.00104594570979805,0.000137033592553256,9.03351864576381e-06,9.80760282250761e-06
"455",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,6587905.330536,94077.91512976,1367000,6000,0.00106583053218662,0.000136463554645833,6.44350030121364e-06,1.32895525790208e-05
"456",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6587948.2224496,97958.987850336,1476000,24000,0.00107205495473952,0.000132205751022612,7.03022035589616e-06,1.30407540543068e-05
"457",1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,6588015.310536,97982.55512976,1423000,50000,0.00106320716184425,0.000136973014424745,8.00458506922468e-06,1.3121761795035e-05
"458",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,6588113.76824528,97962.3852783648,1437000,48000,0.00106392987231875,0.000137030577242248,7.60515716732217e-06,1.20800824290705e-05
"459",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,6588117.2919184,93054.1020538774,1614000,0,0.001,8.07373105486633e-05,5.0093639111125e-06,1.33646215386636e-05
"460",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,6588282.30136086,97926.4082469276,1610000,30000,0.00105274688930718,9.04924580351369e-05,6.99662189978987e-06,1.29460924183785e-05
"461",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6588326.44238144,97967.3370507904,1566000,24000,0.00107368856005811,9.14460313500589e-05,9.03300270478407e-06,1.30386469604657e-05
"462",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6588378.20507296,97217.361032847,1346000,120000,0.000959210740093741,0.000131229003004804,2.44192737834736e-05,1.11324966054583e-05
"463",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,6588428.66892571,97867.2844738286,1544000,6000,0.00106207191333305,0.000132325413570021,5.0421576318505e-06,1.28010576863147e-05
"464",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,6588566.73533028,97947.2477644648,1583000,54000,0.00104602787032537,9.14442769043817e-05,7.67774655005077e-06,1.19828953475825e-05
"465",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,6588641.8624496,97204.832650336,1450000,72000,0.000975853291384077,8.53196525074201e-05,3.08295533851239e-05,1.19590146688494e-05
"466",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6588900.92848484,98205.8667434344,1259000,102000,0.00102947398684789,0.000138645674905708,2.37149650392451e-05,1.19844720337956e-05
"467",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6589019.535536,97963.46002976,1424000,78000,0.00103800672616983,0.000137999278494953,7.83302332770861e-06,1.21996881355409e-05
"468",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,6589052.5602432,97210.614131712,1410000,24000,0.000991963944808208,9.11610760102985e-05,3.79682434174578e-05,1.28629321696725e-05
"469",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,6589084.74236578,96876.6502508948,1670000,72000,0.000975757826638039,9.13013232152897e-05,5.93777765028274e-06,1.05457686938555e-05
"470",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,6589131.1829548,97948.2667803013,1616000,0,0.00108002657175733,9.14433581154885e-05,9.42828661334257e-06,1.09689541245505e-05
"471",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,6589153.04507296,97975.057032847,1514000,6000,0.00106328141251218,0.000130245555854286,9.3756344557941e-06,1.31564665047094e-05
"472",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,6589191.03379242,96875.5285213839,1634000,96000,0.000967888252628856,9.13022414516685e-05,4.84406346459023e-06,1.1887460539195e-05
"473",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,6589276.84523482,96880.0047651012,1670000,0,0.001,0.000124821496424278,6.52035081036776e-06,1.06103783825808e-05
"474",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,6589431.82486627,97963.6111675582,1476000,24000,0.00107196303518092,0.000137033452174788,8.59274345492579e-06,1.07150136732342e-05
"475",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6589551.9624496,97958.987850336,1476000,54000,0.00104601585309288,0.000132205751022612,7.58980985711402e-06,1.20401456641497e-05
"476",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,6589707.68777115,96871.161494859,1686000,72000,0.000975959449036963,8.55793007670981e-05,4.60126478766868e-06,1.17251945221319e-05
"477",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,6589744.95944694,96825.4332516871,1522000,72000,0.000976076250086936,0.000138445898716752,5.79757574567421e-06,1.19252262913609e-05
"478",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,6589790.78824528,94057.7452783648,1381000,6000,0.00106451511381004,0.000136492174724444,4.98720325672269e-06,1.32911157590845e-05
"479",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6589869.330536,98224.85912976,1255000,30000,0.0010551008295451,0.000137651755696736,3.23525038226637e-05,1.30163314151726e-05
"480",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,6589889.05443008,96734.7480104662,1626000,0,0.001,0.000138437970186091,5.26121626003764e-06,1.05722065118862e-05
"481",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,6589980.90427725,97871.8026381516,1544000,6000,0.00106200746388656,0.000137021288919844,6.56798005847712e-06,1.05101620017606e-05
"482",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6590062.08848484,98205.8667434344,1259000,0,0.00107982502440384,0.000138645674905708,3.2048631433777e-05,1.31238432211825e-05
"483",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,6590083.38200598,96804.6460932935,1730000,0,0.001,8.5478924685485e-05,6.77011047815964e-06,1.31956239084264e-05
"484",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,6590131.72507296,97200.709832847,1502000,24000,0.000991965819988939,8.33485430572524e-05,3.12189688917282e-05,1.30852959236295e-05
"485",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,6590175.23185315,97941.700720979,1648000,6000,0.00106196321100128,8.4678082746355e-05,8.05842416368175e-06,1.31031671012214e-05
"486",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,6590189.75750509,97870.679349966,1508000,0,0.00108001054911348,0.000137018270642243,5.174257896698e-06,1.2747578298752e-05
"487",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6590192.2629548,96968.4587803013,1602000,120000,0.000959619408152791,9.13568983916047e-05,8.51400198295293e-06,9.77963505725081e-06
"488",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,6590365.00708864,96968.6463527424,1578000,48000,0.000983838660588793,9.13586082071839e-05,1.7310458414939e-05,1.17251076953368e-05
"489",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,6590400.13875872,96971.7081416086,1602000,48000,0.000983856897681091,0.000124707711819469,9.09296852373987e-06,9.84503197061214e-06
"490",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,6590851.43730816,97983.6784179456,1459000,24000,0.00107358671277113,0.00013700600185971,1.0470064419415e-05,1.08077722345552e-05
"491",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,6590898.64045442,97943.7763863039,1441000,78000,0.00103680376576867,0.000138006915164449,6.6120394299983e-06,1.18271021558925e-05
"492",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,6590922.8621706,97960.213852196,1515000,30000,0.00105405677113625,0.000132208787991738,8.54264532634827e-06,1.07123181565486e-05
"493",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,6591001.36194698,97890.7466003535,1491000,30000,0.00105547646855787,0.000136990797379582,6.36702222743256e-06,1.27882852295533e-05
"494",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,6591041.82507296,97954.865032847,1528000,6000,0.00106201641539665,0.000130251790544759,7.97634484681851e-06,1.31579417083311e-05
"495",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,6591088.42486627,97963.6111675582,1476000,54000,0.00104595215517266,0.000137033452174788,9.11744349779267e-06,9.75184441752822e-06
"496",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,6591131.71539844,97959.0905640104,1479000,24000,0.00107206326747865,0.000132205717253709,7.15025635512118e-06,1.29477205041613e-05
"497",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6591213.32332938,96866.9335244708,1738000,24000,0.00099212769242947,8.34635965212784e-05,4.98852733348742e-06,1.28551013279813e-05
"498",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,6591297.27809411,97962.4878793726,1440000,48000,0.00106393818416148,0.000137030436865328,7.7250567386464e-06,1.19871551564275e-05
"499",1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6591326.354736,97963.46002976,1424000,50000,0.00106201097427709,0.000137019105030573,7.95016405847204e-06,1.31238516876704e-05
"500",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6591330.595536,98205.76402976,1256000,72000,0.0010553782565996,0.000138645715325323,2.45973778865377e-05,1.22391038134723e-05
